"","GRCODE","GRNAME","AccidentYear","DevelopmentYear","DevelopmentLag","IncurLoss_F2","CumPaidLoss_F2","BulkLoss_F2","EarnedPremDIR_F2","EarnedPremCeded_F2","EarnedPremNet_F2","Single","PostedReserve97_F2"
"311",1406,"Nationwide Grp",1989,1989,1,0,0,0,0,0,0,0,882
"312",1406,"Nationwide Grp",1989,1990,2,0,0,0,0,0,0,0,882
"313",1406,"Nationwide Grp",1989,1991,3,0,0,0,0,0,0,0,882
"314",1406,"Nationwide Grp",1989,1992,4,0,0,0,0,0,0,0,882
"315",1406,"Nationwide Grp",1989,1993,5,0,0,0,0,0,0,0,882
"316",1406,"Nationwide Grp",1989,1994,6,0,0,0,0,0,0,0,882
"317",1406,"Nationwide Grp",1989,1995,7,0,0,0,0,0,0,0,882
"318",1406,"Nationwide Grp",1989,1996,8,0,0,0,0,0,0,0,882
"319",1406,"Nationwide Grp",1989,1997,9,0,0,0,0,0,0,0,882
"320",1406,"Nationwide Grp",1989,1998,10,0,0,0,0,0,0,0,882
"321",1406,"Nationwide Grp",1990,1990,1,0,0,0,0,0,0,0,882
"322",1406,"Nationwide Grp",1990,1991,2,0,0,0,0,0,0,0,882
"323",1406,"Nationwide Grp",1990,1992,3,0,0,0,0,0,0,0,882
"324",1406,"Nationwide Grp",1990,1993,4,0,0,0,0,0,0,0,882
"325",1406,"Nationwide Grp",1990,1994,5,0,0,0,0,0,0,0,882
"326",1406,"Nationwide Grp",1990,1995,6,0,0,0,0,0,0,0,882
"327",1406,"Nationwide Grp",1990,1996,7,0,0,0,0,0,0,0,882
"328",1406,"Nationwide Grp",1990,1997,8,0,0,0,0,0,0,0,882
"329",1406,"Nationwide Grp",1990,1998,9,0,0,0,0,0,0,0,882
"330",1406,"Nationwide Grp",1990,1999,10,0,0,0,0,0,0,0,882
"331",1406,"Nationwide Grp",1991,1991,1,0,0,0,0,0,0,0,882
"332",1406,"Nationwide Grp",1991,1992,2,0,0,0,0,0,0,0,882
"333",1406,"Nationwide Grp",1991,1993,3,0,0,0,0,0,0,0,882
"334",1406,"Nationwide Grp",1991,1994,4,0,0,0,0,0,0,0,882
"335",1406,"Nationwide Grp",1991,1995,5,0,0,0,0,0,0,0,882
"336",1406,"Nationwide Grp",1991,1996,6,0,0,0,0,0,0,0,882
"337",1406,"Nationwide Grp",1991,1997,7,0,0,0,0,0,0,0,882
"338",1406,"Nationwide Grp",1991,1998,8,0,0,0,0,0,0,0,882
"339",1406,"Nationwide Grp",1991,1999,9,0,0,0,0,0,0,0,882
"340",1406,"Nationwide Grp",1991,2000,10,0,0,0,0,0,0,0,882
"341",1406,"Nationwide Grp",1992,1992,1,0,0,0,0,0,0,0,882
"342",1406,"Nationwide Grp",1992,1993,2,0,0,0,0,0,0,0,882
"343",1406,"Nationwide Grp",1992,1994,3,0,0,0,0,0,0,0,882
"344",1406,"Nationwide Grp",1992,1995,4,0,0,0,0,0,0,0,882
"345",1406,"Nationwide Grp",1992,1996,5,0,0,0,0,0,0,0,882
"346",1406,"Nationwide Grp",1992,1997,6,0,0,0,0,0,0,0,882
"347",1406,"Nationwide Grp",1992,1998,7,0,0,0,0,0,0,0,882
"348",1406,"Nationwide Grp",1992,1999,8,0,0,0,0,0,0,0,882
"349",1406,"Nationwide Grp",1992,2000,9,0,0,0,0,0,0,0,882
"350",1406,"Nationwide Grp",1992,2001,10,0,0,0,0,0,0,0,882
"351",1406,"Nationwide Grp",1993,1993,1,0,0,0,0,0,0,0,882
"352",1406,"Nationwide Grp",1993,1994,2,0,0,0,0,0,0,0,882
"353",1406,"Nationwide Grp",1993,1995,3,0,0,0,0,0,0,0,882
"354",1406,"Nationwide Grp",1993,1996,4,0,0,0,0,0,0,0,882
"355",1406,"Nationwide Grp",1993,1997,5,0,0,0,0,0,0,0,882
"356",1406,"Nationwide Grp",1993,1998,6,0,0,0,0,0,0,0,882
"357",1406,"Nationwide Grp",1993,1999,7,49,0,0,0,0,0,0,882
"358",1406,"Nationwide Grp",1993,2000,8,25,21,0,0,0,0,0,882
"359",1406,"Nationwide Grp",1993,2001,9,24,24,0,0,0,0,0,882
"360",1406,"Nationwide Grp",1993,2002,10,24,24,0,0,0,0,0,882
"361",1406,"Nationwide Grp",1994,1994,1,0,0,0,0,0,0,0,882
"362",1406,"Nationwide Grp",1994,1995,2,0,0,0,0,0,0,0,882
"363",1406,"Nationwide Grp",1994,1996,3,0,0,0,0,0,0,0,882
"364",1406,"Nationwide Grp",1994,1997,4,0,0,0,0,0,0,0,882
"365",1406,"Nationwide Grp",1994,1998,5,98,-23,0,0,0,0,0,882
"366",1406,"Nationwide Grp",1994,1999,6,254,-22,0,0,0,0,0,882
"367",1406,"Nationwide Grp",1994,2000,7,314,245,0,0,0,0,0,882
"368",1406,"Nationwide Grp",1994,2001,8,322,264,0,0,0,0,0,882
"369",1406,"Nationwide Grp",1994,2002,9,332,269,0,0,0,0,0,882
"370",1406,"Nationwide Grp",1994,2003,10,640,283,0,0,0,0,0,882
"371",1406,"Nationwide Grp",1995,1995,1,0,0,0,0,0,0,0,882
"372",1406,"Nationwide Grp",1995,1996,2,0,0,0,0,0,0,0,882
"373",1406,"Nationwide Grp",1995,1997,3,44,0,2,0,0,0,0,882
"374",1406,"Nationwide Grp",1995,1998,4,169,-42,0,0,0,0,0,882
"375",1406,"Nationwide Grp",1995,1999,5,223,92,0,0,0,0,0,882
"376",1406,"Nationwide Grp",1995,2000,6,631,322,0,0,0,0,0,882
"377",1406,"Nationwide Grp",1995,2001,7,1240,463,0,0,0,0,0,882
"378",1406,"Nationwide Grp",1995,2002,8,842,842,0,0,0,0,0,882
"379",1406,"Nationwide Grp",1995,2003,9,877,856,0,0,0,0,0,882
"380",1406,"Nationwide Grp",1995,2004,10,869,854,0,0,0,0,0,882
"381",1406,"Nationwide Grp",1996,1996,1,0,0,0,0,0,0,0,882
"382",1406,"Nationwide Grp",1996,1997,2,0,0,0,0,0,0,0,882
"383",1406,"Nationwide Grp",1996,1998,3,693,201,0,0,0,0,0,882
"384",1406,"Nationwide Grp",1996,1999,4,1462,409,0,0,0,0,0,882
"385",1406,"Nationwide Grp",1996,2000,5,1181,920,0,0,0,0,0,882
"386",1406,"Nationwide Grp",1996,2001,6,1450,1548,0,0,0,0,0,882
"387",1406,"Nationwide Grp",1996,2002,7,1306,1581,0,0,0,0,0,882
"388",1406,"Nationwide Grp",1996,2003,8,1616,1615,0,0,0,0,0,882
"389",1406,"Nationwide Grp",1996,2004,9,1615,1615,0,0,0,0,0,882
"390",1406,"Nationwide Grp",1996,2005,10,1615,1615,0,0,0,0,0,882
"391",1406,"Nationwide Grp",1997,1997,1,807,1,691,2493,880,1613,0,882
"392",1406,"Nationwide Grp",1997,1998,2,959,-17,200,2493,880,1613,0,882
"393",1406,"Nationwide Grp",1997,1999,3,4397,1604,387,2493,880,1613,0,882
"394",1406,"Nationwide Grp",1997,2000,4,5036,2755,367,2493,880,1613,0,882
"395",1406,"Nationwide Grp",1997,2001,5,5540,4119,374,2493,880,1613,0,882
"396",1406,"Nationwide Grp",1997,2002,6,5839,5544,-34,2493,880,1613,0,882
"397",1406,"Nationwide Grp",1997,2003,7,8099,6137,138,2493,880,1613,0,882
"398",1406,"Nationwide Grp",1997,2004,8,7821,6136,13,2493,880,1613,0,882
"399",1406,"Nationwide Grp",1997,2005,9,7787,6136,1,2493,880,1613,0,882
"400",1406,"Nationwide Grp",1997,2006,10,6143,6140,3,2493,880,1613,0,882
"401",7854,"Markel Corp Grp",1988,1988,1,10760,401,9267,16260,3060,13200,0,73317
"402",7854,"Markel Corp Grp",1988,1989,2,11495,943,6272,16260,3060,13200,0,73317
"403",7854,"Markel Corp Grp",1988,1990,3,11295,3410,5270,16260,3060,13200,0,73317
"404",7854,"Markel Corp Grp",1988,1991,4,7981,4977,2457,16260,3060,13200,0,73317
"405",7854,"Markel Corp Grp",1988,1992,5,6438,5317,802,16260,3060,13200,0,73317
"406",7854,"Markel Corp Grp",1988,1993,6,5682,5576,84,16260,3060,13200,0,73317
"407",7854,"Markel Corp Grp",1988,1994,7,5661,5588,0,16260,3060,13200,0,73317
"408",7854,"Markel Corp Grp",1988,1995,8,5643,5585,0,16260,3060,13200,0,73317
"409",7854,"Markel Corp Grp",1988,1996,9,5591,5591,0,16260,3060,13200,0,73317
"410",7854,"Markel Corp Grp",1988,1997,10,5591,5591,0,16260,3060,13200,0,73317
"411",7854,"Markel Corp Grp",1989,1989,1,8699,371,6912,15030,1462,13568,0,73317
"412",7854,"Markel Corp Grp",1989,1990,2,8519,1661,4478,15030,1462,13568,0,73317
"413",7854,"Markel Corp Grp",1989,1991,3,8449,2634,5194,15030,1462,13568,0,73317
"414",7854,"Markel Corp Grp",1989,1992,4,5115,3694,876,15030,1462,13568,0,73317
"415",7854,"Markel Corp Grp",1989,1993,5,4453,4057,112,15030,1462,13568,0,73317
"416",7854,"Markel Corp Grp",1989,1994,6,4386,4037,93,15030,1462,13568,0,73317
"417",7854,"Markel Corp Grp",1989,1995,7,4126,4023,0,15030,1462,13568,0,73317
"418",7854,"Markel Corp Grp",1989,1996,8,4108,4108,0,15030,1462,13568,0,73317
"419",7854,"Markel Corp Grp",1989,1997,9,4108,4108,0,15030,1462,13568,0,73317
"420",7854,"Markel Corp Grp",1989,1998,10,4108,4108,0,15030,1462,13568,0,73317
"421",7854,"Markel Corp Grp",1990,1990,1,8548,587,7152,14047,231,13816,0,73317
"422",7854,"Markel Corp Grp",1990,1991,2,8796,1192,4548,14047,231,13816,0,73317
"423",7854,"Markel Corp Grp",1990,1992,3,9064,6166,1848,14047,231,13816,0,73317
"424",7854,"Markel Corp Grp",1990,1993,4,7982,6683,819,14047,231,13816,0,73317
"425",7854,"Markel Corp Grp",1990,1994,5,7856,7325,11,14047,231,13816,0,73317
"426",7854,"Markel Corp Grp",1990,1995,6,7617,7397,0,14047,231,13816,0,73317
"427",7854,"Markel Corp Grp",1990,1996,7,7327,7327,0,14047,231,13816,0,73317
"428",7854,"Markel Corp Grp",1990,1997,8,7327,7327,0,14047,231,13816,0,73317
"429",7854,"Markel Corp Grp",1990,1998,9,7327,7327,0,14047,231,13816,0,73317
"430",7854,"Markel Corp Grp",1990,1999,10,7327,7327,0,14047,231,13816,0,73317
"431",7854,"Markel Corp Grp",1991,1991,1,9248,413,7383,16477,3218,13259,0,73317
"432",7854,"Markel Corp Grp",1991,1992,2,8176,1472,4484,16477,3218,13259,0,73317
"433",7854,"Markel Corp Grp",1991,1993,3,7665,4279,1944,16477,3218,13259,0,73317
"434",7854,"Markel Corp Grp",1991,1994,4,7596,4557,567,16477,3218,13259,0,73317
"435",7854,"Markel Corp Grp",1991,1995,5,6747,6038,55,16477,3218,13259,0,73317
"436",7854,"Markel Corp Grp",1991,1996,6,6569,6212,27,16477,3218,13259,0,73317
"437",7854,"Markel Corp Grp",1991,1997,7,6685,6388,198,16477,3218,13259,0,73317
"438",7854,"Markel Corp Grp",1991,1998,8,6700,6415,189,16477,3218,13259,0,73317
"439",7854,"Markel Corp Grp",1991,1999,9,6751,6428,323,16477,3218,13259,0,73317
"440",7854,"Markel Corp Grp",1991,2000,10,6428,6428,0,16477,3218,13259,0,73317
"441",7854,"Markel Corp Grp",1992,1992,1,9415,309,7977,21468,5305,16163,0,73317
"442",7854,"Markel Corp Grp",1992,1993,2,8644,1734,4604,21468,5305,16163,0,73317
"443",7854,"Markel Corp Grp",1992,1994,3,12095,6659,1824,21468,5305,16163,0,73317
"444",7854,"Markel Corp Grp",1992,1995,4,12657,9026,1263,21468,5305,16163,0,73317
"445",7854,"Markel Corp Grp",1992,1996,5,12064,9778,552,21468,5305,16163,0,73317
"446",7854,"Markel Corp Grp",1992,1997,6,11677,10627,89,21468,5305,16163,0,73317
"447",7854,"Markel Corp Grp",1992,1998,7,11110,10635,90,21468,5305,16163,0,73317
"448",7854,"Markel Corp Grp",1992,1999,8,11283,10694,133,21468,5305,16163,0,73317
"449",7854,"Markel Corp Grp",1992,2000,9,11318,10834,136,21468,5305,16163,0,73317
"450",7854,"Markel Corp Grp",1992,2001,10,11148,10986,0,21468,5305,16163,0,73317
"451",7854,"Markel Corp Grp",1993,1993,1,11480,763,7802,25650,5513,20137,0,73317
"452",7854,"Markel Corp Grp",1993,1994,2,16708,3298,5361,25650,5513,20137,0,73317
"453",7854,"Markel Corp Grp",1993,1995,3,18251,8267,2110,25650,5513,20137,0,73317
"454",7854,"Markel Corp Grp",1993,1996,4,19436,12967,1876,25650,5513,20137,0,73317
"455",7854,"Markel Corp Grp",1993,1997,5,18196,15792,817,25650,5513,20137,0,73317
"456",7854,"Markel Corp Grp",1993,1998,6,17956,17063,143,25650,5513,20137,0,73317
"457",7854,"Markel Corp Grp",1993,1999,7,17730,17358,173,25650,5513,20137,0,73317
"458",7854,"Markel Corp Grp",1993,2000,8,17482,17395,0,25650,5513,20137,0,73317
"459",7854,"Markel Corp Grp",1993,2001,9,17283,17261,0,25650,5513,20137,0,73317
"460",7854,"Markel Corp Grp",1993,2002,10,17343,17324,0,25650,5513,20137,0,73317
"461",7854,"Markel Corp Grp",1994,1994,1,19035,455,13970,32023,2769,29254,0,73317
"462",7854,"Markel Corp Grp",1994,1995,2,18927,3836,4943,32023,2769,29254,0,73317
"463",7854,"Markel Corp Grp",1994,1996,3,19123,9561,3896,32023,2769,29254,0,73317
"464",7854,"Markel Corp Grp",1994,1997,4,17930,12143,3011,32023,2769,29254,0,73317
"465",7854,"Markel Corp Grp",1994,1998,5,16850,14104,1315,32023,2769,29254,0,73317
"466",7854,"Markel Corp Grp",1994,1999,6,16236,14321,1154,32023,2769,29254,0,73317
"467",7854,"Markel Corp Grp",1994,2000,7,16432,14522,789,32023,2769,29254,0,73317
"468",7854,"Markel Corp Grp",1994,2001,8,15450,14598,0,32023,2769,29254,0,73317
"469",7854,"Markel Corp Grp",1994,2002,9,15494,14777,0,32023,2769,29254,0,73317
"470",7854,"Markel Corp Grp",1994,2003,10,15294,14836,0,32023,2769,29254,0,73317
"471",7854,"Markel Corp Grp",1995,1995,1,23479,1151,12488,35226,689,34537,0,73317
"472",7854,"Markel Corp Grp",1995,1996,2,30094,11272,8222,35226,689,34537,0,73317
"473",7854,"Markel Corp Grp",1995,1997,3,30285,17711,4798,35226,689,34537,0,73317
"474",7854,"Markel Corp Grp",1995,1998,4,29621,20785,2639,35226,689,34537,0,73317
"475",7854,"Markel Corp Grp",1995,1999,5,29322,24803,1652,35226,689,34537,0,73317
"476",7854,"Markel Corp Grp",1995,2000,6,28321,26196,1074,35226,689,34537,0,73317
"477",7854,"Markel Corp Grp",1995,2001,7,27427,26569,205,35226,689,34537,0,73317
"478",7854,"Markel Corp Grp",1995,2002,8,27427,27040,48,35226,689,34537,0,73317
"479",7854,"Markel Corp Grp",1995,2003,9,27385,27036,0,35226,689,34537,0,73317
"480",7854,"Markel Corp Grp",1995,2004,10,27396,27048,0,35226,689,34537,0,73317
"481",7854,"Markel Corp Grp",1996,1996,1,33824,929,24437,41778,1220,40558,0,73317
"482",7854,"Markel Corp Grp",1996,1997,2,35579,6813,11159,41778,1220,40558,0,73317
"483",7854,"Markel Corp Grp",1996,1998,3,35411,18438,7160,41778,1220,40558,0,73317
"484",7854,"Markel Corp Grp",1996,1999,4,31652,23047,4276,41778,1220,40558,0,73317
"485",7854,"Markel Corp Grp",1996,2000,5,29614,24714,3106,41778,1220,40558,0,73317
"486",7854,"Markel Corp Grp",1996,2001,6,26928,25204,714,41778,1220,40558,0,73317
"487",7854,"Markel Corp Grp",1996,2002,7,27282,25599,684,41778,1220,40558,0,73317
"488",7854,"Markel Corp Grp",1996,2003,8,27197,26687,204,41778,1220,40558,0,73317
"489",7854,"Markel Corp Grp",1996,2004,9,27127,26694,210,41778,1220,40558,0,73317
"490",7854,"Markel Corp Grp",1996,2005,10,26820,26781,0,41778,1220,40558,0,73317
"491",7854,"Markel Corp Grp",1997,1997,1,22860,555,13575,34638,893,33745,0,73317
"492",7854,"Markel Corp Grp",1997,1998,2,23828,7875,6221,34638,893,33745,0,73317
"493",7854,"Markel Corp Grp",1997,1999,3,23239,11857,5495,34638,893,33745,0,73317
"494",7854,"Markel Corp Grp",1997,2000,4,23287,17292,2438,34638,893,33745,0,73317
"495",7854,"Markel Corp Grp",1997,2001,5,22410,19861,1085,34638,893,33745,0,73317
"496",7854,"Markel Corp Grp",1997,2002,6,22198,21300,527,34638,893,33745,0,73317
"497",7854,"Markel Corp Grp",1997,2003,7,21700,21595,0,34638,893,33745,0,73317
"498",7854,"Markel Corp Grp",1997,2004,8,21749,21641,0,34638,893,33745,0,73317
"499",7854,"Markel Corp Grp",1997,2005,9,21817,21812,0,34638,893,33745,0,73317
"500",7854,"Markel Corp Grp",1997,2006,10,21817,21812,0,34638,893,33745,0,73317
"501",10019,"Overseas Partners Us Reins Co",1988,1988,1,0,0,0,0,0,0,1,0
"502",10019,"Overseas Partners Us Reins Co",1988,1989,2,0,0,0,0,0,0,1,0
"503",10019,"Overseas Partners Us Reins Co",1988,1990,3,0,0,0,0,0,0,1,0
"504",10019,"Overseas Partners Us Reins Co",1988,1991,4,0,0,0,0,0,0,1,0
"505",10019,"Overseas Partners Us Reins Co",1988,1992,5,0,0,0,0,0,0,1,0
"506",10019,"Overseas Partners Us Reins Co",1988,1993,6,0,0,0,0,0,0,1,0
"507",10019,"Overseas Partners Us Reins Co",1988,1994,7,0,0,0,0,0,0,1,0
"508",10019,"Overseas Partners Us Reins Co",1988,1995,8,0,0,0,0,0,0,1,0
"509",10019,"Overseas Partners Us Reins Co",1988,1996,9,0,0,0,0,0,0,1,0
"510",10019,"Overseas Partners Us Reins Co",1988,1997,10,0,0,0,0,0,0,1,0
"511",10019,"Overseas Partners Us Reins Co",1989,1989,1,0,0,0,0,0,0,1,0
"512",10019,"Overseas Partners Us Reins Co",1989,1990,2,0,0,0,0,0,0,1,0
"513",10019,"Overseas Partners Us Reins Co",1989,1991,3,0,0,0,0,0,0,1,0
"514",10019,"Overseas Partners Us Reins Co",1989,1992,4,0,0,0,0,0,0,1,0
"515",10019,"Overseas Partners Us Reins Co",1989,1993,5,0,0,0,0,0,0,1,0
"516",10019,"Overseas Partners Us Reins Co",1989,1994,6,0,0,0,0,0,0,1,0
"517",10019,"Overseas Partners Us Reins Co",1989,1995,7,0,0,0,0,0,0,1,0
"518",10019,"Overseas Partners Us Reins Co",1989,1996,8,0,0,0,0,0,0,1,0
"519",10019,"Overseas Partners Us Reins Co",1989,1997,9,0,0,0,0,0,0,1,0
"520",10019,"Overseas Partners Us Reins Co",1989,1998,10,0,0,0,0,0,0,1,0
"521",10019,"Overseas Partners Us Reins Co",1990,1990,1,0,0,0,0,0,0,1,0
"522",10019,"Overseas Partners Us Reins Co",1990,1991,2,0,0,0,0,0,0,1,0
"523",10019,"Overseas Partners Us Reins Co",1990,1992,3,0,0,0,0,0,0,1,0
"524",10019,"Overseas Partners Us Reins Co",1990,1993,4,0,0,0,0,0,0,1,0
"525",10019,"Overseas Partners Us Reins Co",1990,1994,5,0,0,0,0,0,0,1,0
"526",10019,"Overseas Partners Us Reins Co",1990,1995,6,0,0,0,0,0,0,1,0
"527",10019,"Overseas Partners Us Reins Co",1990,1996,7,0,0,0,0,0,0,1,0
"528",10019,"Overseas Partners Us Reins Co",1990,1997,8,0,0,0,0,0,0,1,0
"529",10019,"Overseas Partners Us Reins Co",1990,1998,9,0,0,0,0,0,0,1,0
"530",10019,"Overseas Partners Us Reins Co",1990,1999,10,0,0,0,0,0,0,1,0
"531",10019,"Overseas Partners Us Reins Co",1991,1991,1,0,0,0,0,0,0,1,0
"532",10019,"Overseas Partners Us Reins Co",1991,1992,2,0,0,0,0,0,0,1,0
"533",10019,"Overseas Partners Us Reins Co",1991,1993,3,0,0,0,0,0,0,1,0
"534",10019,"Overseas Partners Us Reins Co",1991,1994,4,0,0,0,0,0,0,1,0
"535",10019,"Overseas Partners Us Reins Co",1991,1995,5,0,0,0,0,0,0,1,0
"536",10019,"Overseas Partners Us Reins Co",1991,1996,6,0,0,0,0,0,0,1,0
"537",10019,"Overseas Partners Us Reins Co",1991,1997,7,0,0,0,0,0,0,1,0
"538",10019,"Overseas Partners Us Reins Co",1991,1998,8,0,0,0,0,0,0,1,0
"539",10019,"Overseas Partners Us Reins Co",1991,1999,9,0,0,0,0,0,0,1,0
"540",10019,"Overseas Partners Us Reins Co",1991,2000,10,0,0,0,0,0,0,1,0
"541",10019,"Overseas Partners Us Reins Co",1992,1992,1,0,0,0,0,0,0,1,0
"542",10019,"Overseas Partners Us Reins Co",1992,1993,2,0,0,0,0,0,0,1,0
"543",10019,"Overseas Partners Us Reins Co",1992,1994,3,0,0,0,0,0,0,1,0
"544",10019,"Overseas Partners Us Reins Co",1992,1995,4,0,0,0,0,0,0,1,0
"545",10019,"Overseas Partners Us Reins Co",1992,1996,5,0,0,0,0,0,0,1,0
"546",10019,"Overseas Partners Us Reins Co",1992,1997,6,0,0,0,0,0,0,1,0
"547",10019,"Overseas Partners Us Reins Co",1992,1998,7,0,0,0,0,0,0,1,0
"548",10019,"Overseas Partners Us Reins Co",1992,1999,8,0,0,0,0,0,0,1,0
"549",10019,"Overseas Partners Us Reins Co",1992,2000,9,0,0,0,0,0,0,1,0
"550",10019,"Overseas Partners Us Reins Co",1992,2001,10,0,0,0,0,0,0,1,0
"551",10019,"Overseas Partners Us Reins Co",1993,1993,1,0,0,0,0,0,0,1,0
"552",10019,"Overseas Partners Us Reins Co",1993,1994,2,0,0,0,0,0,0,1,0
"553",10019,"Overseas Partners Us Reins Co",1993,1995,3,0,0,0,0,0,0,1,0
"554",10019,"Overseas Partners Us Reins Co",1993,1996,4,0,0,0,0,0,0,1,0
"555",10019,"Overseas Partners Us Reins Co",1993,1997,5,0,0,0,0,0,0,1,0
"556",10019,"Overseas Partners Us Reins Co",1993,1998,6,0,0,0,0,0,0,1,0
"557",10019,"Overseas Partners Us Reins Co",1993,1999,7,0,0,0,0,0,0,1,0
"558",10019,"Overseas Partners Us Reins Co",1993,2000,8,0,0,0,0,0,0,1,0
"559",10019,"Overseas Partners Us Reins Co",1993,2001,9,0,0,0,0,0,0,1,0
"560",10019,"Overseas Partners Us Reins Co",1993,2002,10,0,0,0,0,0,0,1,0
"561",10019,"Overseas Partners Us Reins Co",1994,1994,1,0,0,0,0,0,0,1,0
"562",10019,"Overseas Partners Us Reins Co",1994,1995,2,0,0,0,0,0,0,1,0
"563",10019,"Overseas Partners Us Reins Co",1994,1996,3,0,0,0,0,0,0,1,0
"564",10019,"Overseas Partners Us Reins Co",1994,1997,4,0,0,0,0,0,0,1,0
"565",10019,"Overseas Partners Us Reins Co",1994,1998,5,0,0,0,0,0,0,1,0
"566",10019,"Overseas Partners Us Reins Co",1994,1999,6,0,0,0,0,0,0,1,0
"567",10019,"Overseas Partners Us Reins Co",1994,2000,7,0,0,0,0,0,0,1,0
"568",10019,"Overseas Partners Us Reins Co",1994,2001,8,0,0,0,0,0,0,1,0
"569",10019,"Overseas Partners Us Reins Co",1994,2002,9,0,0,0,0,0,0,1,0
"570",10019,"Overseas Partners Us Reins Co",1994,2003,10,0,0,0,0,0,0,1,0
"571",10019,"Overseas Partners Us Reins Co",1995,1995,1,6,0,6,20,0,20,1,0
"572",10019,"Overseas Partners Us Reins Co",1995,1996,2,0,0,0,20,0,20,1,0
"573",10019,"Overseas Partners Us Reins Co",1995,1997,3,0,0,0,20,0,20,1,0
"574",10019,"Overseas Partners Us Reins Co",1995,1998,4,0,0,0,20,0,20,1,0
"575",10019,"Overseas Partners Us Reins Co",1995,1999,5,0,0,0,20,0,20,1,0
"576",10019,"Overseas Partners Us Reins Co",1995,2000,6,0,0,0,20,0,20,1,0
"577",10019,"Overseas Partners Us Reins Co",1995,2001,7,0,0,0,20,0,20,1,0
"578",10019,"Overseas Partners Us Reins Co",1995,2002,8,0,0,0,20,0,20,1,0
"579",10019,"Overseas Partners Us Reins Co",1995,2003,9,0,0,0,20,0,20,1,0
"580",10019,"Overseas Partners Us Reins Co",1995,2004,10,0,0,0,20,0,20,1,0
"581",10019,"Overseas Partners Us Reins Co",1996,1996,1,0,0,0,0,0,0,1,0
"582",10019,"Overseas Partners Us Reins Co",1996,1997,2,0,0,0,0,0,0,1,0
"583",10019,"Overseas Partners Us Reins Co",1996,1998,3,0,0,0,0,0,0,1,0
"584",10019,"Overseas Partners Us Reins Co",1996,1999,4,0,0,0,0,0,0,1,0
"585",10019,"Overseas Partners Us Reins Co",1996,2000,5,0,0,0,0,0,0,1,0
"586",10019,"Overseas Partners Us Reins Co",1996,2001,6,0,0,0,0,0,0,1,0
"587",10019,"Overseas Partners Us Reins Co",1996,2002,7,0,0,0,0,0,0,1,0
"588",10019,"Overseas Partners Us Reins Co",1996,2003,8,0,0,0,0,0,0,1,0
"589",10019,"Overseas Partners Us Reins Co",1996,2004,9,0,0,0,0,0,0,1,0
"590",10019,"Overseas Partners Us Reins Co",1996,2005,10,0,0,0,0,0,0,1,0
"591",10019,"Overseas Partners Us Reins Co",1997,1997,1,0,0,0,0,0,0,1,0
"592",10019,"Overseas Partners Us Reins Co",1997,1998,2,0,0,0,0,0,0,1,0
"593",10019,"Overseas Partners Us Reins Co",1997,1999,3,0,0,0,0,0,0,1,0
"594",10019,"Overseas Partners Us Reins Co",1997,2000,4,0,0,0,0,0,0,1,0
"595",10019,"Overseas Partners Us Reins Co",1997,2001,5,0,0,0,0,0,0,1,0
"596",10019,"Overseas Partners Us Reins Co",1997,2002,6,0,0,0,0,0,0,1,0
"597",10019,"Overseas Partners Us Reins Co",1997,2003,7,0,0,0,0,0,0,1,0
"598",10019,"Overseas Partners Us Reins Co",1997,2004,8,0,0,0,0,0,0,1,0
"599",10019,"Overseas Partners Us Reins Co",1997,2005,9,0,0,0,0,0,0,1,0
"600",10019,"Overseas Partners Us Reins Co",1997,2006,10,0,0,0,0,0,0,1,0
"601",10115,"Eastern Dentists Ins Co RRG",1988,1988,1,0,0,0,0,0,0,1,1071
"602",10115,"Eastern Dentists Ins Co RRG",1988,1989,2,0,0,0,0,0,0,1,1071
"603",10115,"Eastern Dentists Ins Co RRG",1988,1990,3,0,0,0,0,0,0,1,1071
"604",10115,"Eastern Dentists Ins Co RRG",1988,1991,4,0,0,0,0,0,0,1,1071
"605",10115,"Eastern Dentists Ins Co RRG",1988,1992,5,0,0,0,0,0,0,1,1071
"606",10115,"Eastern Dentists Ins Co RRG",1988,1993,6,0,0,0,0,0,0,1,1071
"607",10115,"Eastern Dentists Ins Co RRG",1988,1994,7,0,0,0,0,0,0,1,1071
"608",10115,"Eastern Dentists Ins Co RRG",1988,1995,8,0,0,0,0,0,0,1,1071
"609",10115,"Eastern Dentists Ins Co RRG",1988,1996,9,0,0,0,0,0,0,1,1071
"610",10115,"Eastern Dentists Ins Co RRG",1988,1997,10,0,0,0,0,0,0,1,1071
"611",10115,"Eastern Dentists Ins Co RRG",1989,1989,1,0,0,0,0,0,0,1,1071
